order_id,order_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,sales,quantity,profit
US-2019-165744,2019-05-09,Mick Brown,Other,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Consumer,Technology,Phones,Central,77036,Houston,Texas,19.136,2,1.9136
US-2019-613205,2019-05-09,Cynthia Voltz,Euro Pro,Euro Pro Shark Stick Mini Vacuum,Corporate,Office Supplies,Appliances,Central,78745,Austin,Texas,48.784,4,-131.7168
US-2019-943182,2019-05-09,Cynthia Voltz,GBC,GBC VeloBind Cover Sets,Corporate,Office Supplies,Binders,Central,78745,Austin,Texas,18.528,6,-27.792
US-2019-610944,2019-05-09,Cynthia Voltz,Ibico,Ibico Standard Transparent Covers,Corporate,Office Supplies,Binders,Central,78745,Austin,Texas,13.184,4,-20.4352
US-2019-416567,2019-05-09,Cynthia Voltz,Xerox,Xerox 1911,Corporate,Office Supplies,Paper,Central,78745,Austin,Texas,76.64,2,26.824
US-2019-389660,2019-05-09,Cynthia Voltz,Other,"Hot File 7-Pocket, Floor Stand",Corporate,Office Supplies,Storage,Central,78745,Austin,Texas,856.656,6,107.082
US-2019-389140,2019-05-09,Ricardo Sperren,TOPS,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Corporate,Office Supplies,Paper,West,90036,Los Angeles,California,32.04,4,14.418
US-2019-860825,2019-05-09,Thea Hendricks,Other,4009 Highlighters by Sanford,Consumer,Office Supplies,Art,South,24153,Salem,Virginia,27.86,7,9.1938
US-2019-228179,2019-05-09,Paul Stevenson,Sanford,Sanford Pocket Accent Highlighters,Home Office,Office Supplies,Art,East,10024,New York City,New York,8.0,5,3.44
US-2019-562632,2019-05-09,Sonia Sunley,Sony,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,West,98115,Seattle,Washington,93.98,2,13.1572
US-2019-888037,2019-05-10,Greg Matthias,Hon,Hon Pagoda Stacking Chairs,Consumer,Furniture,Chairs,West,95123,San Jose,California,256.784,1,32.098
US-2019-980637,2019-05-10,Greg Matthias,Southworth,Southworth 25% Cotton Premium Laser Paper and Envelopes,Consumer,Office Supplies,Paper,West,95123,San Jose,California,39.96,2,19.1808
US-2019-913161,2019-05-10,Greg Matthias,Acme,Acme Design Stainless Steel Bent Scissors,Consumer,Office Supplies,Supplies,West,95123,San Jose,California,41.04,6,11.0808
US-2019-641233,2019-05-10,Greg Matthias,Other,Wilson Electronics DB Pro Signal Booster,Consumer,Technology,Phones,West,95123,San Jose,California,1432.0,5,125.3
US-2019-531703,2019-05-10,Art Foster,Bestar,Bestar Classic Bookcase,Consumer,Furniture,Bookcases,East,19134,Philadelphia,Pennsylvania,349.965,7,-216.9783
US-2019-364647,2019-05-10,Art Foster,Dixon,DIXON Ticonderoga Erasable Checking Pencils,Consumer,Office Supplies,Art,East,19134,Philadelphia,Pennsylvania,22.32,5,5.301
US-2019-357935,2019-05-10,Arianne Irving,Strathmore,"Strathmore #10 Envelopes, Ultimate White",Consumer,Office Supplies,Envelopes,West,98031,Kent,Washington,158.13,3,77.4837
US-2019-273959,2019-05-10,Arianne Irving,Other,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Consumer,Technology,Phones,West,98031,Kent,Washington,43.6,5,4.36
US-2019-287469,2019-05-10,Gene McClure,Other,Grip Seal Envelopes,Consumer,Office Supplies,Envelopes,Central,60610,Chicago,Illinois,7.072,2,2.3868
US-2019-350655,2019-05-10,Christopher Schild,ClearOne,ClearOne CHATAttach 160 - speaker phone,Home Office,Technology,Phones,East,19134,Philadelphia,Pennsylvania,743.988,2,-123.998
US-2019-279707,2019-05-10,Roger Demir,Xerox,Xerox 1965,Consumer,Office Supplies,Paper,West,98105,Seattle,Washington,11.96,2,5.8604
US-2019-231980,2019-05-11,Paul Gonzalez,Deflect-o,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Consumer,Furniture,Furnishings,Central,76106,Fort Worth,Texas,66.112,4,-84.2928
US-2019-462141,2019-05-11,Paul Gonzalez,SanDisk,SanDisk Cruzer 64 GB USB Flash Drive,Consumer,Technology,Accessories,Central,76106,Fort Worth,Texas,58.112,2,7.264
US-2019-607681,2019-05-11,Paul Gonzalez,Other,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Consumer,Technology,Phones,Central,76106,Fort Worth,Texas,100.792,1,6.2995
US-2019-706832,2019-05-11,Harold Dahlen,Avery,Avery Arch Ring Binders,Home Office,Office Supplies,Binders,Central,60610,Chicago,Illinois,104.58,9,-172.557
US-2019-731667,2019-05-11,Harold Dahlen,Other,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Home Office,Office Supplies,Paper,Central,60610,Chicago,Illinois,17.472,3,5.6784
US-2019-465084,2019-05-11,Brooke Gillingham,Staple holder,Staple holder,Corporate,Office Supplies,Appliances,East,13601,Watertown,New York,35.91,3,9.6957
US-2019-758520,2019-05-11,Raymond Messe,Logitech,Logitech ClearChat Comfort/USB Headset H390,Consumer,Technology,Accessories,Central,77095,Houston,Texas,46.864,2,7.6154
US-2019-998226,2019-05-11,Victoria Wilson,Hon,Hon Multipurpose Stacking Arm Chairs,Corporate,Furniture,Chairs,Central,77340,Huntsville,Texas,1212.96,8,-69.312
US-2019-177316,2019-05-11,Ted Trevino,Xerox,Xerox 1920,Consumer,Office Supplies,Paper,West,90045,Los Angeles,California,5.98,1,2.691
US-2019-187781,2019-05-12,Hunter Lopez,DAX,"DAX Value U-Channel Document Frames, Easel Back",Consumer,Furniture,Furnishings,Central,53209,Milwaukee,Wisconsin,34.79,7,10.7849
US-2019-150063,2019-05-12,Kean Thornton,Bevis,"Bevis Traditional Conference Table Top, Plinth Base",Consumer,Furniture,Tables,East,2038,Franklin,Massachusetts,700.056,3,-130.0104
US-2019-998410,2019-05-12,Harry Marie,OIC,OIC Stacking Trays,Corporate,Furniture,Furnishings,East,10024,New York City,New York,10.02,3,4.4088
US-2019-147581,2019-05-12,Harry Marie,Jawbone,Jawbone JAMBOX Wireless Bluetooth Speaker,Corporate,Technology,Phones,East,10024,New York City,New York,631.96,4,303.3408
US-2019-339329,2019-05-12,Filia McAdams,Belkin,"Belkin 19"" Vented Equipment Shelf, Black",Corporate,Office Supplies,Storage,East,19140,Philadelphia,Pennsylvania,82.368,2,-19.5624
US-2019-299312,2019-05-12,Vivek Grady,Rogers,Rogers Handheld Barrel Pencil Sharpener,Corporate,Office Supplies,Art,South,23464,Virginia Beach,Virginia,10.96,4,2.9592
US-2019-174835,2019-05-12,Vivian Mathis,Staple holder,Staple holder,Consumer,Office Supplies,Appliances,West,92691,Mission Viejo,California,8.67,1,2.3409
US-2019-284990,2019-05-12,Vivian Mathis,Memorex,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,West,92691,Mission Viejo,California,120.0,6,46.8
US-2019-553947,2019-05-12,Jill Matthias,Other,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Consumer,Office Supplies,Envelopes,West,98105,Seattle,Washington,54.9,5,26.901
US-2019-152337,2019-05-13,Aaron Hawkins,Iceberg,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Corporate,Furniture,Chairs,West,90004,Los Angeles,California,279.456,6,20.9592
US-2019-918954,2019-05-13,Aaron Hawkins,Other,EcoTones Memo Sheets,Corporate,Office Supplies,Paper,West,90004,Los Angeles,California,8.0,2,3.84
US-2019-801550,2019-05-13,Naresj Patel,Plantronics,Plantronics Audio 478 Stereo USB Headset,Consumer,Technology,Accessories,West,94601,Oakland,California,149.97,3,52.4895
US-2019-998826,2019-05-13,Erica Hernandez,GBC,GBC DocuBind P100 Manual Binding Machine,Home Office,Office Supplies,Binders,South,33012,Hialeah,Florida,398.352,8,-331.96
US-2019-185742,2019-05-13,Erica Hernandez,Other,Staples,Home Office,Office Supplies,Fasteners,South,33012,Hialeah,Florida,7.104,2,2.3976
US-2019-609098,2019-05-13,Alejandro Grove,Fellowes,Fellowes Super Stor/Drawer,Consumer,Office Supplies,Storage,West,84084,West Jordan,Utah,55.5,2,9.99
US-2019-987061,2019-05-14,Anthony Johnson,Electrix,Electrix Halogen Magnifier Lamp,Corporate,Furniture,Furnishings,South,33710,Saint Petersburg,Florida,310.88,2,23.316
US-2019-326304,2019-05-14,Tiffany House,Imation,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Corporate,Technology,Accessories,West,85364,Yuma,Arizona,185.528,7,48.7011
US-2019-251020,2019-05-14,Logan Haushalter,GE,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Consumer,Furniture,Furnishings,East,45231,Cincinnati,Ohio,79.384,1,29.769
US-2019-615211,2019-05-14,Michael Kennedy,DAX,"DAX Copper Panel Document Frame, 5 x 7 Size",Corporate,Furniture,Furnishings,South,32216,Jacksonville,Florida,30.192,3,8.3028
US-2019-761653,2019-05-14,Michael Kennedy,Dixon,Dixon Ticonderoga Pencils,Corporate,Office Supplies,Art,South,32216,Jacksonville,Florida,4.768,2,0.4172
US-2019-905507,2019-05-14,Michael Kennedy,GBC,GBC DocuBind P50 Personal Binding Machine,Corporate,Office Supplies,Binders,South,32216,Jacksonville,Florida,57.582,3,-44.1462
US-2019-221406,2019-05-14,Michael Kennedy,Avery,Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,Office Supplies,Binders,South,32216,Jacksonville,Florida,13.392,8,-9.8208
US-2019-477762,2019-05-14,Michael Kennedy,Wilson Jones,Wilson Jones International Size A4 Ring Binders,Corporate,Office Supplies,Binders,South,32216,Jacksonville,Florida,10.38,2,-7.612
US-2019-509994,2019-05-14,Michael Kennedy,Xerox,Xerox 23,Corporate,Office Supplies,Paper,South,32216,Jacksonville,Florida,31.104,6,10.8864
US-2019-736602,2019-05-14,Michael Kennedy,Other,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Corporate,Technology,Phones,South,32216,Jacksonville,Florida,43.6,5,4.36
US-2019-758186,2019-05-15,Darren Powers,GBC,GBC Instant Report Kit,Consumer,Office Supplies,Binders,South,33311,Fort Lauderdale,Florida,7.764,4,-5.176
US-2019-394472,2019-05-15,Steve Nguyen,Newell,Newell 344,Home Office,Office Supplies,Art,South,39212,Jackson,Mississippi,8.34,3,2.1684
US-2019-244279,2019-05-15,Steve Nguyen,Boston,Boston KS Multi-Size Manual Pencil Sharpener,Home Office,Office Supplies,Art,South,39212,Jackson,Mississippi,91.96,4,25.7488
US-2019-967426,2019-05-15,Steve Nguyen,GBC,GBC DocuBind P50 Personal Binding Machine,Home Office,Office Supplies,Binders,South,39212,Jackson,Mississippi,511.84,8,240.5648
US-2019-495531,2019-05-15,Thomas Thornton,Other,Binder Posts,Consumer,Office Supplies,Binders,East,10035,New York City,New York,13.776,3,4.4772
US-2019-670400,2019-05-15,Michael Nguyen,TOPS,"TOPS Voice Message Log Book, Flash Format",Consumer,Office Supplies,Paper,East,45503,Springfield,Ohio,15.232,4,5.5216
US-2019-378663,2019-05-16,Pauline Webber,Iceberg,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Corporate,Furniture,Chairs,West,90036,Los Angeles,California,232.88,5,17.466
US-2019-326209,2019-05-16,Cindy Chapman,Imation,Imation Clip USB flash drive - 8 GB,Consumer,Technology,Accessories,West,94122,San Francisco,California,56.4,3,3.384
US-2019-585184,2019-05-16,Jim Radford,SAFCO,"SAFCO Commercial Wire Shelving, Black",Consumer,Office Supplies,Storage,East,6457,Middletown,Connecticut,552.56,4,0.0
US-2019-271305,2019-05-16,Sanjit Chand,Tenex,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Consumer,Furniture,Furnishings,West,90045,Los Angeles,California,282.84,4,19.7988
US-2019-616993,2019-05-16,Sanjit Chand,Avery,Avery 481,Consumer,Office Supplies,Labels,West,90045,Los Angeles,California,27.72,9,13.3056
US-2019-912275,2019-05-16,Denny Ordway,Xerox,Xerox 196,Consumer,Office Supplies,Paper,West,90036,Los Angeles,California,17.34,3,8.4966
US-2019-278007,2019-05-17,Pete Armstrong,Other,Surelock Post Binders,Home Office,Office Supplies,Binders,Central,54703,Eau Claire,Wisconsin,91.68,3,45.84
US-2019-996906,2019-05-17,Luke Weiss,Other,Flat Face Poster Frame,Consumer,Furniture,Furnishings,Central,60653,Chicago,Illinois,22.608,3,-10.1736
US-2019-907048,2019-05-17,Luke Weiss,Acco,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Consumer,Office Supplies,Binders,Central,60653,Chicago,Illinois,2.89,1,-4.7685
US-2019-161837,2019-05-17,Luke Weiss,Acco,Acco Hot Clips Clips to Go,Consumer,Office Supplies,Fasteners,Central,60653,Chicago,Illinois,7.896,3,2.4675
US-2019-149601,2019-05-17,Luke Weiss,Wirebound,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Consumer,Office Supplies,Paper,Central,60653,Chicago,Illinois,30.528,8,9.54
US-2019-446620,2019-05-17,Roy Phan,GBC,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Corporate,Office Supplies,Binders,South,32712,Apopka,Florida,27.018,6,-21.6144
US-2019-197130,2019-05-17,Roy Phan,Pressboard,Pressboard Hanging Data Binders for Unburst Sheets,Corporate,Office Supplies,Binders,South,32712,Apopka,Florida,2.952,2,-2.1648
US-2019-283532,2019-05-17,Arthur Gainer,Eldon,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Consumer,Furniture,Furnishings,East,6708,Waterbury,Connecticut,173.24,4,17.324
US-2019-462054,2019-05-17,Arthur Gainer,Avery,Avery 519,Consumer,Office Supplies,Labels,East,6708,Waterbury,Connecticut,14.62,2,6.8714
US-2019-290566,2019-05-17,Arthur Gainer,Acme,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Office Supplies,Supplies,East,6708,Waterbury,Connecticut,65.17,7,18.8993
US-2019-660867,2019-05-18,Bruce Stewart,Apple,Apple iPhone 5,Consumer,Technology,Phones,East,44105,Cleveland,Ohio,779.796,2,-168.9558
US-2019-312052,2019-05-18,George Ashbrook,Xerox,Xerox 1949,Consumer,Office Supplies,Paper,Central,75220,Dallas,Texas,3.984,1,1.4442
US-2019-962631,2019-05-18,Ted Trevino,Deflect-o,Deflect-o Glass Clear Studded Chair Mats,Consumer,Furniture,Furnishings,East,44312,Akron,Ohio,149.232,3,3.7308
US-2019-435557,2019-05-18,Ted Trevino,Xerox,Xerox 1949,Consumer,Office Supplies,Paper,East,44312,Akron,Ohio,15.936,4,5.7768
US-2019-841586,2019-05-18,Eric Barreto,Universal,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Consumer,Office Supplies,Paper,West,94110,San Francisco,California,17.94,3,8.7906
US-2019-153978,2019-05-18,Eric Barreto,Other,Home/Office Personal File Carts,Consumer,Office Supplies,Storage,West,94110,San Francisco,California,104.28,3,26.07
US-2019-319480,2019-05-19,John Huston,Avery,Avery Heavy-Duty EZD View Binder with Locking Rings,Consumer,Office Supplies,Binders,Central,48640,Midland,Michigan,57.42,9,26.4132
US-2019-234222,2019-05-19,Tamara Dahlen,Acme,Acme Design Stainless Steel Bent Scissors,Consumer,Office Supplies,Supplies,South,23464,Virginia Beach,Virginia,34.2,5,9.234
US-2019-305386,2019-05-19,Bill Tyler,GBC,GBC Personal VeloBind Strips,Corporate,Office Supplies,Binders,West,94109,San Francisco,California,9.584,1,3.3544
US-2019-848958,2019-05-19,Anna Häberlin,Staple holder,Staple holder,Corporate,Office Supplies,Appliances,West,90008,Los Angeles,California,87.84,8,23.7168
US-2019-820194,2019-05-19,Roy Phan,Newell,Newell 341,Corporate,Office Supplies,Art,Central,47905,Lafayette,Indiana,21.4,5,6.206
US-2019-871248,2019-05-19,Laurel Elliston,Hon,Hon 4070 Series Pagoda Round Back Stacking Chairs,Consumer,Furniture,Chairs,South,22204,Arlington,Virginia,641.96,2,179.7488
US-2019-994195,2019-05-19,Bradley Nguyen,DAX,"DAX Value U-Channel Document Frames, Easel Back",Consumer,Furniture,Furnishings,East,10011,New York City,New York,39.76,8,12.3256
US-2019-102740,2019-05-19,Bradley Nguyen,Nu-Dell,Nu-Dell Float Frame 11 x 14 1/2,Consumer,Furniture,Furnishings,East,10011,New York City,New York,35.92,4,15.0864
US-2019-934567,2019-05-19,Bradley Nguyen,Belkin,Belkin Premiere Surge Master II 8-outlet surge protector,Consumer,Office Supplies,Appliances,East,10011,New York City,New York,242.9,5,70.441
US-2019-156473,2019-05-19,Bradley Nguyen,Other,Recycled Easel Ring Binders,Consumer,Office Supplies,Binders,East,10011,New York City,New York,47.744,4,14.92
US-2019-827747,2019-05-19,Bradley Nguyen,SAFCO,Safco Industrial Wire Shelving System,Consumer,Office Supplies,Storage,East,10011,New York City,New York,454.9,5,0.0
US-2019-791411,2019-05-20,Randy Ferguson,Other,24-Hour Round Wall Clock,Corporate,Furniture,Furnishings,East,3820,Dover,New Hampshire,139.86,7,60.1398
US-2019-721993,2019-05-20,Randy Ferguson,Acco,Acco 6 Outlet Guardian Basic Surge Suppressor,Corporate,Office Supplies,Appliances,East,3820,Dover,New Hampshire,33.28,4,9.3184
US-2019-399778,2019-05-20,Randy Ferguson,Sanford,"Sanford Colorific Scented Colored Pencils, 12/Pack",Corporate,Office Supplies,Art,East,3820,Dover,New Hampshire,38.52,9,11.9412
US-2019-737538,2019-05-20,Matt Collister,Other,Contemporary Borderless Frame,Corporate,Furniture,Furnishings,Central,78666,San Marcos,Texas,10.332,3,-5.9409
US-2019-462122,2019-05-20,Matt Collister,Xerox,Xerox 213,Corporate,Office Supplies,Paper,Central,78666,San Marcos,Texas,10.368,2,3.6288
US-2019-328716,2019-05-20,Matt Collister,Rogers,Rogers Profile Extra Capacity Storage Tub,Corporate,Office Supplies,Storage,Central,78666,San Marcos,Texas,66.96,5,-13.392
US-2019-552365,2019-05-20,Matt Collister,SanDisk,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Corporate,Technology,Accessories,Central,78666,San Marcos,Texas,20.784,2,-3.6372
US-2019-133975,2019-05-20,Joe Kamberova,Cisco,Cisco Unified IP Phone 7945G VoIP phone,Consumer,Technology,Phones,South,28806,Asheville,North Carolina,1363.96,5,85.2475
US-2019-722947,2019-05-20,Dean Braden,Avery,Avery Non-Stick Binders,Consumer,Office Supplies,Binders,South,34952,Port Saint Lucie,Florida,2.694,2,-2.245
US-2019-609796,2019-05-20,Rick Bensley,Luxo,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Home Office,Furniture,Furnishings,West,94591,Vallejo,California,1049.2,5,272.792
US-2019-677331,2019-05-20,Rick Bensley,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Home Office,Office Supplies,Binders,West,94591,Vallejo,California,15.424,4,5.0128
US-2019-674177,2019-05-20,Eugene Hildebrand,GBC,GBC Durable Plastic Covers,Home Office,Office Supplies,Binders,West,80906,Colorado Springs,Colorado,40.635,7,-32.508
US-2019-566643,2019-05-21,Bradley Talbott,Other,4009 Highlighters by Sanford,Home Office,Office Supplies,Art,West,92037,San Diego,California,31.84,8,10.5072
US-2019-137222,2019-05-21,Mitch Willingham,Fellowes,Fellowes PB300 Plastic Comb Binding Machine,Corporate,Office Supplies,Binders,South,23464,Virginia Beach,Virginia,2715.93,7,1276.4871
US-2019-353295,2019-05-21,Mitch Willingham,Plantronics,Plantronics Voyager Pro Legend,Corporate,Technology,Phones,South,23464,Virginia Beach,Virginia,617.97,3,173.0316
US-2019-778045,2019-05-21,Katherine Hughes,Global,Global Deluxe Steno Chair,Consumer,Furniture,Chairs,Central,77070,Houston,Texas,107.772,2,-29.2524
US-2019-626475,2019-05-21,Katherine Hughes,Ibico,Ibico Plastic Spiral Binding Combs,Consumer,Office Supplies,Binders,Central,77070,Houston,Texas,18.24,3,-31.008
US-2019-123560,2019-05-21,Katherine Hughes,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,Central,77070,Houston,Texas,56.064,6,21.024
US-2019-792176,2019-05-21,Katherine Hughes,Adams,"Adams Telephone Message Books, 5 1/4 x 11",Consumer,Office Supplies,Paper,Central,77070,Houston,Texas,4.832,1,1.6308
US-2019-807579,2019-05-21,Frank Gastineau,Belkin,Belkin 8 Outlet Surge Protector,Home Office,Office Supplies,Appliances,East,1841,Lawrence,Massachusetts,245.88,6,68.8464
US-2019-418853,2019-05-21,Frank Gastineau,GBC,GBC ProClick Punch Binding System,Home Office,Office Supplies,Binders,East,1841,Lawrence,Massachusetts,447.86,7,219.4514
US-2019-509638,2019-05-21,Frank Gastineau,Xerox,Xerox 1992,Home Office,Office Supplies,Paper,East,1841,Lawrence,Massachusetts,17.94,3,8.7906
US-2019-932009,2019-05-21,Linda Cazamias,Panasonic,Panasonic KX MB2061 Multifunction Printer,Corporate,Technology,Machines,West,89431,Sparks,Nevada,2396.4,10,179.73
US-2019-343654,2019-05-21,Alejandro Savely,Pressboard,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Corporate,Office Supplies,Binders,Central,75081,Dallas,Texas,1.964,2,-3.2406
